phase,duration
0,29
1,3
4,40
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,29
5,3
2,10
3,3
0,10
1,3
2,16
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,40
3,3
4,10
5,3
2,10
3,3
6,11
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,28
3,3
6,14
7,3
2,13
3,3
4,13
5,3
2,20
3,3
0,13
1,3
2,13
3,3
4,10
5,3
6,12
7,3
4,10
5,3
6,11
7,3
2,14
3,3
0,10
1,3
2,22
3,3
0,10
1,3
2,27
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,14
7,3
4,11
5,3
2,17
3,3
4,10
5,3
2,30
3,3
6,10
7,3
2,29
3,3
4,10
5,3
2,24
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,11
3,3
6,15
7,3
2,16
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,40
3,3
4,10
5,3
2,40
3,3
4,10
5,3
2,13
3,3
6,20
7,3
4,10
5,3
6,10
7,3
2,13
3,3
6,10
7,3
2,10
3,3
6,14
7,3
4,10
5,3
6,40
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
4,18
5,3
0,10
1,3
2,22
3,3
0,10
1,3
2,35
3,3
0,11
1,3
4,10
5,3
2,10
3,3
4,12
5,3
6,10
7,3
0,10
1,3
4,25
5,3
6,10
7,3
4,10
5,3
