phase,duration
0,11
1,3
6,40
7,3
0,10
1,3
6,17
7,3
2,10
3,3
4,15
5,3
2,10
3,3
6,10
7,3
2,33
3,3
6,10
7,3
2,16
3,3
0,10
1,3
2,18
3,3
4,13
5,3
6,10
7,3
4,15
5,3
2,18
3,3
6,10
7,3
2,19
3,3
6,15
7,3
0,15
1,3
2,10
3,3
6,10
7,3
2,21
3,3
4,10
5,3
2,10
3,3
4,11
5,3
2,15
3,3
4,10
5,3
6,17
7,3
2,16
3,3
0,10
1,3
2,40
3,3
4,10
5,3
6,10
7,3
2,11
3,3
6,12
7,3
0,10
1,3
6,10
7,3
2,20
3,3
6,10
7,3
2,32
3,3
4,10
5,3
0,17
1,3
2,10
3,3
6,16
7,3
2,10
3,3
4,10
5,3
2,35
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,29
5,3
6,10
7,3
2,39
3,3
6,10
7,3
0,10
1,3
2,27
3,3
0,21
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,13
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
0,27
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,40
5,3
6,10
7,3
4,17
5,3
6,16
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,11
3,3
4,34
5,3
6,10
7,3
2,12
3,3
6,19
7,3
2,40
3,3
6,16
7,3
4,13
5,3
6,26
7,3
2,26
3,3
6,21
7,3
